cwd,bftpd_cwd_chdir,free,22,31,1,Input
cwd,bftpd_cwd_chdir,free,22,31,1,Flow
cwd,bftpd_cwd_chdir,free,22,33,1,Input
cwd,bftpd_cwd_chdir,free,22,33,1,Flow
cwd,bftpd_cwd_chdir,strlen,25,18,1,Flow
cwd,bftpd_cwd_chdir,strlen,25,18,1,Output
cwd,bftpd_cwd_chdir,strlen,25,19,1,Input
cwd,bftpd_cwd_chdir,strlen,25,19,1,Anti
cwd,bftpd_cwd_chdir,strlen,25,21,1,Input
cwd,bftpd_cwd_chdir,strlen,25,21,1,Anti
cwd,bftpd_cwd_chdir,strlen,25,22,1,Input
cwd,bftpd_cwd_chdir,strlen,25,22,1,Anti
cwd,bftpd_cwd_chdir,strlen,25,28,1,Input
cwd,bftpd_cwd_chdir,strlen,25,28,1,Flow
cwd,bftpd_cwd_chdir,strlen,25,31,1,Input
cwd,bftpd_cwd_chdir,strlen,25,31,1,Flow
cwd,bftpd_cwd_chdir,strlen,25,33,1,Input
cwd,bftpd_cwd_chdir,strlen,25,33,1,Flow
cwd,bftpd_cwd_chdir,realloc,25,23,1,Input
cwd,bftpd_cwd_chdir,realloc,25,23,1,Anti
cwd,bftpd_cwd_chdir,realloc,25,23,0,Anti
cwd,bftpd_cwd_chdir,realloc,25,25,0,Anti
cwd,bftpd_cwd_chdir,realloc,25,25,1,Flow
cwd,bftpd_cwd_chdir,realloc,25,25,1,Output
cwd,bftpd_cwd_chdir,realloc,25,26,1,Input
cwd,bftpd_cwd_chdir,realloc,25,26,1,Flow
cwd,bftpd_cwd_chdir,realloc,25,26,0,Flow
cwd,bftpd_cwd_chdir,realloc,25,31,1,Input
cwd,bftpd_cwd_chdir,realloc,25,31,1,Flow
cwd,bftpd_cwd_chdir,realloc,25,31,0,Flow
cwd,bftpd_cwd_chdir,free,28,18,1,Flow
cwd,bftpd_cwd_chdir,free,28,18,1,Output
cwd,bftpd_cwd_chdir,free,28,19,1,Input
cwd,bftpd_cwd_chdir,free,28,19,1,Anti
cwd,bftpd_cwd_chdir,free,28,20,0,Output
cwd,bftpd_cwd_chdir,free,28,21,1,Input
cwd,bftpd_cwd_chdir,free,28,21,1,Anti
cwd,bftpd_cwd_chdir,free,28,22,1,Input
cwd,bftpd_cwd_chdir,free,28,22,1,Anti
cwd,bftpd_cwd_chdir,free,28,23,0,Output
cwd,bftpd_cwd_chdir,free,28,25,1,Input
cwd,bftpd_cwd_chdir,free,28,25,1,Anti
cwd,bftpd_cwd_chdir,free,28,31,1,Input
cwd,bftpd_cwd_chdir,free,28,31,1,Flow
cwd,bftpd_cwd_chdir,free,28,33,1,Input
cwd,bftpd_cwd_chdir,free,28,33,1,Flow
cwd,bftpd_cwd_chdir,free,28,34,0,Output
cwd,bftpd_cwd_chdir,free,28,35,0,Flow
cwd,bftpd_cwd_chdir,strcpy,31,18,2,Flow
cwd,bftpd_cwd_chdir,strcpy,31,18,2,Output
cwd,bftpd_cwd_chdir,strcpy,31,19,2,Input
cwd,bftpd_cwd_chdir,strcpy,31,19,2,Anti
cwd,bftpd_cwd_chdir,strcpy,31,21,2,Input
cwd,bftpd_cwd_chdir,strcpy,31,21,2,Anti
cwd,bftpd_cwd_chdir,strcpy,31,22,2,Input
cwd,bftpd_cwd_chdir,strcpy,31,22,2,Anti
cwd,bftpd_cwd_chdir,strcpy,31,23,1,Input
cwd,bftpd_cwd_chdir,strcpy,31,23,1,Anti
cwd,bftpd_cwd_chdir,strcpy,31,25,1,Input
cwd,bftpd_cwd_chdir,strcpy,31,25,1,Anti
cwd,bftpd_cwd_chdir,strcpy,31,25,2,Input
cwd,bftpd_cwd_chdir,strcpy,31,25,2,Anti
cwd,bftpd_cwd_chdir,strcpy,31,25,1,Flow
cwd,bftpd_cwd_chdir,strcpy,31,25,1,Output
cwd,bftpd_cwd_chdir,strcpy,31,26,1,Input
cwd,bftpd_cwd_chdir,strcpy,31,26,1,Anti
cwd,bftpd_cwd_chdir,strcpy,31,28,2,Input
cwd,bftpd_cwd_chdir,strcpy,31,28,2,Anti
cwd,bftpd_cwd_chdir,strcpy,31,33,2,Input
cwd,bftpd_cwd_chdir,strcpy,31,33,2,Flow
cwd,bftpd_cwd_chdir,free,33,18,1,Flow
cwd,bftpd_cwd_chdir,free,33,18,1,Output
cwd,bftpd_cwd_chdir,free,33,19,1,Input
cwd,bftpd_cwd_chdir,free,33,19,1,Anti
cwd,bftpd_cwd_chdir,free,33,20,0,Output
cwd,bftpd_cwd_chdir,free,33,21,1,Input
cwd,bftpd_cwd_chdir,free,33,21,1,Anti
cwd,bftpd_cwd_chdir,free,33,22,1,Input
cwd,bftpd_cwd_chdir,free,33,22,1,Anti
cwd,bftpd_cwd_chdir,free,33,23,0,Output
cwd,bftpd_cwd_chdir,free,33,25,1,Input
cwd,bftpd_cwd_chdir,free,33,25,1,Anti
cwd,bftpd_cwd_chdir,free,33,28,1,Input
cwd,bftpd_cwd_chdir,free,33,28,1,Anti
cwd,bftpd_cwd_chdir,free,33,29,0,Output
cwd,bftpd_cwd_chdir,free,33,31,1,Input
cwd,bftpd_cwd_chdir,free,33,31,1,Anti
cwd,bftpd_cwd_chdir,free,33,35,0,Flow
cwd,bftpd_cwd_mappath,strlen,71,69,1,Flow
cwd,bftpd_cwd_mappath,strlen,71,69,1,Output
cwd,bftpd_cwd_mappath,strlen,71,77,1,Input
cwd,bftpd_cwd_mappath,strlen,71,77,1,Flow
cwd,bftpd_cwd_mappath,strlen,71,84,1,Input
cwd,bftpd_cwd_mappath,strlen,71,84,1,Flow
cwd,bftpd_cwd_mappath,strlen,71,84,1,Input
cwd,bftpd_cwd_mappath,strlen,71,84,1,Flow
cwd,bftpd_cwd_mappath,strlen,71,87,1,Input
cwd,bftpd_cwd_mappath,strlen,71,87,1,Flow
cwd,bftpd_cwd_mappath,malloc,71,75,0,Flow
cwd,bftpd_cwd_mappath,malloc,71,80,0,Flow
cwd,bftpd_cwd_mappath,malloc,71,85,0,Flow
cwd,bftpd_cwd_mappath,malloc,71,87,0,Flow
cwd,bftpd_cwd_mappath,strdup,77,69,1,Flow
cwd,bftpd_cwd_mappath,strdup,77,69,1,Output
cwd,bftpd_cwd_mappath,strdup,77,71,1,Input
cwd,bftpd_cwd_mappath,strdup,77,71,1,Anti
cwd,bftpd_cwd_mappath,strdup,77,78,0,Flow
cwd,bftpd_cwd_mappath,strdup,77,84,1,Input
cwd,bftpd_cwd_mappath,strdup,77,84,1,Flow
cwd,bftpd_cwd_mappath,strdup,77,89,0,Flow
cwd,bftpd_cwd_mappath,strdup,77,90,0,Flow
cwd,bftpd_cwd_mappath,strdup,77,94,0,Flow
cwd,bftpd_cwd_mappath,free,80,71,1,Flow
cwd,bftpd_cwd_mappath,free,80,71,1,Output
cwd,bftpd_cwd_mappath,free,80,75,1,Input
cwd,bftpd_cwd_mappath,free,80,75,1,Anti
cwd,bftpd_cwd_mappath,free,80,76,0,Output
cwd,bftpd_cwd_mappath,free,80,85,1,Input
cwd,bftpd_cwd_mappath,free,80,85,1,Flow
cwd,bftpd_cwd_mappath,free,80,87,1,Input
cwd,bftpd_cwd_mappath,free,80,87,1,Flow
cwd,bftpd_cwd_mappath,free,80,95,1,Input
cwd,bftpd_cwd_mappath,free,80,95,1,Flow
cwd,bftpd_cwd_mappath,free,80,99,1,Input
cwd,bftpd_cwd_mappath,free,80,99,1,Flow
cwd,bftpd_cwd_mappath,strcpy,85,71,1,Flow
cwd,bftpd_cwd_mappath,strcpy,85,71,1,Output
cwd,bftpd_cwd_mappath,strcpy,85,75,1,Input
cwd,bftpd_cwd_mappath,strcpy,85,75,1,Anti
cwd,bftpd_cwd_mappath,strcpy,85,80,1,Input
cwd,bftpd_cwd_mappath,strcpy,85,80,1,Anti
cwd,bftpd_cwd_mappath,strcpy,85,87,1,Input
cwd,bftpd_cwd_mappath,strcpy,85,87,1,Flow
cwd,bftpd_cwd_mappath,strcpy,85,95,1,Input
cwd,bftpd_cwd_mappath,strcpy,85,95,1,Flow
cwd,bftpd_cwd_mappath,strcpy,85,99,1,Input
cwd,bftpd_cwd_mappath,strcpy,85,99,1,Flow
cwd,bftpd_cwd_mappath,strcpy,85,101,1,Input
cwd,bftpd_cwd_mappath,strcpy,85,101,1,Flow
cwd,bftpd_cwd_mappath,strcpy,87,71,2,Input
cwd,bftpd_cwd_mappath,strcpy,87,71,2,Anti
cwd,bftpd_cwd_mappath,strcpy,87,71,1,Flow
cwd,bftpd_cwd_mappath,strcpy,87,71,1,Output
cwd,bftpd_cwd_mappath,strcpy,87,75,1,Input
cwd,bftpd_cwd_mappath,strcpy,87,75,1,Anti
cwd,bftpd_cwd_mappath,strcpy,87,80,1,Input
cwd,bftpd_cwd_mappath,strcpy,87,80,1,Anti
cwd,bftpd_cwd_mappath,strcpy,87,84,2,Input
cwd,bftpd_cwd_mappath,strcpy,87,84,2,Anti
cwd,bftpd_cwd_mappath,strcpy,87,85,1,Input
cwd,bftpd_cwd_mappath,strcpy,87,85,1,Anti
cwd,bftpd_cwd_mappath,strcpy,87,93,2,Anti
cwd,bftpd_cwd_mappath,strcpy,87,93,2,Output
cwd,bftpd_cwd_mappath,strcpy,87,95,1,Input
cwd,bftpd_cwd_mappath,strcpy,87,95,1,Flow
cwd,bftpd_cwd_mappath,strcpy,87,99,1,Input
cwd,bftpd_cwd_mappath,strcpy,87,99,1,Flow
cwd,bftpd_cwd_mappath,strcpy,87,101,1,Input
cwd,bftpd_cwd_mappath,strcpy,87,101,1,Flow
cwd,bftpd_cwd_mappath,strchr,89,77,1,Flow
cwd,bftpd_cwd_mappath,strchr,89,77,1,Output
cwd,bftpd_cwd_mappath,strchr,89,78,1,Input
cwd,bftpd_cwd_mappath,strchr,89,78,1,Anti
cwd,bftpd_cwd_mappath,strchr,89,89,1,Input
cwd,bftpd_cwd_mappath,strchr,89,89,1,Anti
cwd,bftpd_cwd_mappath,strchr,89,90,1,Input
cwd,bftpd_cwd_mappath,strchr,89,90,1,Flow
cwd,bftpd_cwd_mappath,strchr,89,94,1,Input
cwd,bftpd_cwd_mappath,strchr,89,94,1,Flow
cwd,bftpd_cwd_mappath,strchr,89,99,1,Input
cwd,bftpd_cwd_mappath,strchr,89,99,1,Flow
cwd,bftpd_cwd_mappath,strchr,89,100,1,Input
cwd,bftpd_cwd_mappath,strchr,89,100,1,Flow
cwd,bftpd_cwd_mappath,strdup,90,77,1,Flow
cwd,bftpd_cwd_mappath,strdup,90,77,1,Output
cwd,bftpd_cwd_mappath,strdup,90,78,1,Input
cwd,bftpd_cwd_mappath,strdup,90,78,1,Anti
cwd,bftpd_cwd_mappath,strdup,90,89,1,Input
cwd,bftpd_cwd_mappath,strdup,90,89,1,Anti
cwd,bftpd_cwd_mappath,strdup,90,90,1,Input
cwd,bftpd_cwd_mappath,strdup,90,90,1,Anti
cwd,bftpd_cwd_mappath,strdup,90,90,0,Output
cwd,bftpd_cwd_mappath,strdup,90,91,0,Flow
cwd,bftpd_cwd_mappath,strdup,90,93,0,Flow
cwd,bftpd_cwd_mappath,strdup,90,94,1,Input
cwd,bftpd_cwd_mappath,strdup,90,94,1,Flow
cwd,bftpd_cwd_mappath,strdup,90,94,0,Flow
cwd,bftpd_cwd_mappath,strdup,90,95,0,Flow
cwd,bftpd_cwd_mappath,strdup,90,96,0,Flow
cwd,bftpd_cwd_mappath,strdup,90,99,1,Input
cwd,bftpd_cwd_mappath,strdup,90,99,1,Flow
cwd,bftpd_cwd_mappath,strdup,90,100,1,Input
cwd,bftpd_cwd_mappath,strdup,90,100,1,Flow
cwd,bftpd_cwd_mappath,strchr,93,84,0,Anti
cwd,bftpd_cwd_mappath,strchr,93,87,0,Anti
cwd,bftpd_cwd_mappath,strchr,93,90,1,Flow
cwd,bftpd_cwd_mappath,strchr,93,90,1,Output
cwd,bftpd_cwd_mappath,strchr,93,91,1,Input
cwd,bftpd_cwd_mappath,strchr,93,91,1,Anti
cwd,bftpd_cwd_mappath,strchr,93,93,1,Input
cwd,bftpd_cwd_mappath,strchr,93,93,1,Anti
cwd,bftpd_cwd_mappath,strchr,93,93,0,Output
cwd,bftpd_cwd_mappath,strchr,93,94,1,Input
cwd,bftpd_cwd_mappath,strchr,93,94,1,Flow
cwd,bftpd_cwd_mappath,strchr,93,95,1,Input
cwd,bftpd_cwd_mappath,strchr,93,95,1,Flow
cwd,bftpd_cwd_mappath,strchr,93,96,1,Input
cwd,bftpd_cwd_mappath,strchr,93,96,1,Flow
cwd,bftpd_cwd_mappath,strlen,94,90,1,Flow
cwd,bftpd_cwd_mappath,strlen,94,90,1,Output
cwd,bftpd_cwd_mappath,strlen,94,91,1,Input
cwd,bftpd_cwd_mappath,strlen,94,91,1,Anti
cwd,bftpd_cwd_mappath,strlen,94,93,1,Input
cwd,bftpd_cwd_mappath,strlen,94,93,1,Anti
cwd,bftpd_cwd_mappath,strlen,94,94,1,Input
cwd,bftpd_cwd_mappath,strlen,94,94,1,Anti
cwd,bftpd_cwd_mappath,strlen,94,95,1,Input
cwd,bftpd_cwd_mappath,strlen,94,95,1,Flow
cwd,bftpd_cwd_mappath,strlen,94,96,1,Input
cwd,bftpd_cwd_mappath,strlen,94,96,1,Flow
cwd,bftpd_cwd_mappath,cutto,94,77,1,Flow
cwd,bftpd_cwd_mappath,cutto,94,77,1,Output
cwd,bftpd_cwd_mappath,cutto,94,78,1,Input
cwd,bftpd_cwd_mappath,cutto,94,78,1,Anti
cwd,bftpd_cwd_mappath,cutto,94,89,1,Input
cwd,bftpd_cwd_mappath,cutto,94,89,1,Anti
cwd,bftpd_cwd_mappath,cutto,94,90,1,Input
cwd,bftpd_cwd_mappath,cutto,94,90,1,Anti
cwd,bftpd_cwd_mappath,cutto,94,94,1,Input
cwd,bftpd_cwd_mappath,cutto,94,94,1,Anti
cwd,bftpd_cwd_mappath,cutto,94,99,1,Input
cwd,bftpd_cwd_mappath,cutto,94,99,1,Flow
cwd,bftpd_cwd_mappath,cutto,94,100,1,Input
cwd,bftpd_cwd_mappath,cutto,94,100,1,Flow
cwd,bftpd_cwd_mappath,appendpath,95,75,1,Input
cwd,bftpd_cwd_mappath,appendpath,95,75,1,Anti
cwd,bftpd_cwd_mappath,appendpath,95,80,1,Input
cwd,bftpd_cwd_mappath,appendpath,95,80,1,Anti
cwd,bftpd_cwd_mappath,appendpath,95,85,1,Input
cwd,bftpd_cwd_mappath,appendpath,95,85,1,Anti
cwd,bftpd_cwd_mappath,appendpath,95,87,1,Input
cwd,bftpd_cwd_mappath,appendpath,95,87,1,Anti
cwd,bftpd_cwd_mappath,appendpath,95,90,2,Flow
cwd,bftpd_cwd_mappath,appendpath,95,90,2,Output
cwd,bftpd_cwd_mappath,appendpath,95,91,2,Input
cwd,bftpd_cwd_mappath,appendpath,95,91,2,Anti
cwd,bftpd_cwd_mappath,appendpath,95,93,2,Input
cwd,bftpd_cwd_mappath,appendpath,95,93,2,Anti
cwd,bftpd_cwd_mappath,appendpath,95,94,2,Input
cwd,bftpd_cwd_mappath,appendpath,95,94,2,Anti
cwd,bftpd_cwd_mappath,appendpath,95,95,1,Input
cwd,bftpd_cwd_mappath,appendpath,95,95,1,Anti
cwd,bftpd_cwd_mappath,appendpath,95,95,2,Input
cwd,bftpd_cwd_mappath,appendpath,95,95,2,Anti
cwd,bftpd_cwd_mappath,appendpath,95,96,2,Input
cwd,bftpd_cwd_mappath,appendpath,95,96,2,Flow
cwd,bftpd_cwd_mappath,appendpath,95,99,1,Input
cwd,bftpd_cwd_mappath,appendpath,95,99,1,Flow
cwd,bftpd_cwd_mappath,appendpath,95,101,1,Input
cwd,bftpd_cwd_mappath,appendpath,95,101,1,Flow
cwd,bftpd_cwd_mappath,free,96,90,1,Flow
cwd,bftpd_cwd_mappath,free,96,90,1,Output
cwd,bftpd_cwd_mappath,free,96,91,1,Input
cwd,bftpd_cwd_mappath,free,96,91,1,Anti
cwd,bftpd_cwd_mappath,free,96,93,1,Input
cwd,bftpd_cwd_mappath,free,96,93,1,Anti
cwd,bftpd_cwd_mappath,free,96,94,1,Input
cwd,bftpd_cwd_mappath,free,96,94,1,Anti
cwd,bftpd_cwd_mappath,free,96,95,1,Input
cwd,bftpd_cwd_mappath,free,96,95,1,Anti
cwd,bftpd_cwd_mappath,free,96,96,1,Input
cwd,bftpd_cwd_mappath,free,96,96,1,Anti
cwd,bftpd_cwd_mappath,appendpath,99,80,1,Input
cwd,bftpd_cwd_mappath,appendpath,99,80,1,Anti
cwd,bftpd_cwd_mappath,appendpath,99,85,1,Input
cwd,bftpd_cwd_mappath,appendpath,99,85,1,Anti
cwd,bftpd_cwd_mappath,appendpath,99,87,1,Input
cwd,bftpd_cwd_mappath,appendpath,99,87,1,Anti
cwd,bftpd_cwd_mappath,appendpath,99,89,2,Input
cwd,bftpd_cwd_mappath,appendpath,99,89,2,Anti
cwd,bftpd_cwd_mappath,appendpath,99,90,2,Input
cwd,bftpd_cwd_mappath,appendpath,99,90,2,Anti
cwd,bftpd_cwd_mappath,appendpath,99,94,2,Input
cwd,bftpd_cwd_mappath,appendpath,99,94,2,Anti
cwd,bftpd_cwd_mappath,appendpath,99,95,1,Input
cwd,bftpd_cwd_mappath,appendpath,99,95,1,Anti
cwd,bftpd_cwd_mappath,appendpath,99,100,2,Input
cwd,bftpd_cwd_mappath,appendpath,99,100,2,Flow
cwd,bftpd_cwd_mappath,appendpath,99,101,1,Input
cwd,bftpd_cwd_mappath,appendpath,99,101,1,Flow
cwd,bftpd_cwd_mappath,free,100,89,1,Input
cwd,bftpd_cwd_mappath,free,100,89,1,Anti
cwd,bftpd_cwd_mappath,free,100,90,1,Input
cwd,bftpd_cwd_mappath,free,100,90,1,Anti
cwd,bftpd_cwd_mappath,free,100,94,1,Input
cwd,bftpd_cwd_mappath,free,100,94,1,Anti
cwd,bftpd_cwd_mappath,free,100,99,1,Input
cwd,bftpd_cwd_mappath,free,100,99,1,Anti
cwd,bftpd_cwd_getcwd,strdup,40,39,1,Input
cwd,bftpd_cwd_getcwd,strdup,40,39,1,Anti
cwd,bftpd_cwd_getcwd,strdup,40,42,0,Output
cwd,bftpd_cwd_getcwd,strdup,40,43,0,Flow
cwd,appendpath,strcmp,47,45,1,Flow
cwd,appendpath,strcmp,47,45,1,Output
cwd,appendpath,strcmp,47,49,1,Input
cwd,appendpath,strcmp,47,49,1,Flow
cwd,appendpath,strcmp,47,53,1,Anti
cwd,appendpath,strcmp,47,53,1,Output
cwd,appendpath,strcmp,47,54,1,Input
cwd,appendpath,strcmp,47,54,1,Flow
cwd,appendpath,strcmp,47,55,1,Input
cwd,appendpath,strcmp,47,55,1,Flow
cwd,appendpath,strcmp,47,55,1,Anti
cwd,appendpath,strcmp,47,55,1,Output
cwd,appendpath,strcmp,47,56,1,Input
cwd,appendpath,strcmp,47,56,1,Flow
cwd,appendpath,strcmp,47,63,1,Input
cwd,appendpath,strcmp,47,63,1,Flow
cwd,appendpath,strcmp,49,45,1,Flow
cwd,appendpath,strcmp,49,45,1,Output
cwd,appendpath,strcmp,49,47,1,Input
cwd,appendpath,strcmp,49,47,1,Anti
cwd,appendpath,strcmp,49,53,1,Anti
cwd,appendpath,strcmp,49,53,1,Output
cwd,appendpath,strcmp,49,54,1,Input
cwd,appendpath,strcmp,49,54,1,Flow
cwd,appendpath,strcmp,49,55,1,Input
cwd,appendpath,strcmp,49,55,1,Flow
cwd,appendpath,strcmp,49,55,1,Anti
cwd,appendpath,strcmp,49,55,1,Output
cwd,appendpath,strcmp,49,56,1,Input
cwd,appendpath,strcmp,49,56,1,Flow
cwd,appendpath,strcmp,49,63,1,Input
cwd,appendpath,strcmp,49,63,1,Flow
cwd,appendpath,strcmp,50,45,1,Flow
cwd,appendpath,strcmp,50,45,1,Output
cwd,appendpath,strcmp,50,51,1,Input
cwd,appendpath,strcmp,50,51,1,Flow
cwd,appendpath,strcmp,50,51,1,Input
cwd,appendpath,strcmp,50,51,1,Flow
cwd,appendpath,strcmp,50,52,1,Input
cwd,appendpath,strcmp,50,52,1,Flow
cwd,appendpath,strcmp,50,52,1,Input
cwd,appendpath,strcmp,50,52,1,Flow
cwd,appendpath,strcmp,50,53,1,Input
cwd,appendpath,strcmp,50,53,1,Flow
cwd,appendpath,strcmp,50,57,1,Input
cwd,appendpath,strcmp,50,57,1,Flow
cwd,appendpath,strcmp,50,57,1,Input
cwd,appendpath,strcmp,50,57,1,Flow
cwd,appendpath,strcmp,50,57,1,Input
cwd,appendpath,strcmp,50,57,1,Flow
cwd,appendpath,strcmp,50,58,1,Input
cwd,appendpath,strcmp,50,58,1,Flow
cwd,appendpath,strcmp,50,58,1,Input
cwd,appendpath,strcmp,50,58,1,Flow
cwd,appendpath,strcmp,50,61,1,Input
cwd,appendpath,strcmp,50,61,1,Flow
cwd,appendpath,strcmp,50,61,1,Input
cwd,appendpath,strcmp,50,61,1,Flow
cwd,appendpath,strcmp,50,62,1,Input
cwd,appendpath,strcmp,50,62,1,Flow
cwd,appendpath,strcmp,50,63,1,Input
cwd,appendpath,strcmp,50,63,1,Flow
cwd,appendpath,strlen,51,45,1,Flow
cwd,appendpath,strlen,51,45,1,Output
cwd,appendpath,strlen,51,50,1,Input
cwd,appendpath,strlen,51,50,1,Anti
cwd,appendpath,strlen,51,51,1,Input
cwd,appendpath,strlen,51,51,1,Anti
cwd,appendpath,strlen,51,52,1,Input
cwd,appendpath,strlen,51,52,1,Flow
cwd,appendpath,strlen,51,52,1,Input
cwd,appendpath,strlen,51,52,1,Flow
cwd,appendpath,strlen,51,53,1,Input
cwd,appendpath,strlen,51,53,1,Flow
cwd,appendpath,strlen,51,57,1,Input
cwd,appendpath,strlen,51,57,1,Flow
cwd,appendpath,strlen,51,57,1,Input
cwd,appendpath,strlen,51,57,1,Flow
cwd,appendpath,strlen,51,57,1,Input
cwd,appendpath,strlen,51,57,1,Flow
cwd,appendpath,strlen,51,58,1,Input
cwd,appendpath,strlen,51,58,1,Flow
cwd,appendpath,strlen,51,58,1,Input
cwd,appendpath,strlen,51,58,1,Flow
cwd,appendpath,strlen,51,61,1,Input
cwd,appendpath,strlen,51,61,1,Flow
cwd,appendpath,strlen,51,61,1,Input
cwd,appendpath,strlen,51,61,1,Flow
cwd,appendpath,strlen,51,62,1,Input
cwd,appendpath,strlen,51,62,1,Flow
cwd,appendpath,strlen,51,63,1,Input
cwd,appendpath,strlen,51,63,1,Flow
cwd,appendpath,strlen,52,45,1,Flow
cwd,appendpath,strlen,52,45,1,Output
cwd,appendpath,strlen,52,50,1,Input
cwd,appendpath,strlen,52,50,1,Anti
cwd,appendpath,strlen,52,51,1,Input
cwd,appendpath,strlen,52,51,1,Anti
cwd,appendpath,strlen,52,51,1,Input
cwd,appendpath,strlen,52,51,1,Anti
cwd,appendpath,strlen,52,52,1,Input
cwd,appendpath,strlen,52,52,1,Anti
cwd,appendpath,strlen,52,53,1,Input
cwd,appendpath,strlen,52,53,1,Flow
cwd,appendpath,strlen,52,57,1,Input
cwd,appendpath,strlen,52,57,1,Flow
cwd,appendpath,strlen,52,57,1,Input
cwd,appendpath,strlen,52,57,1,Flow
cwd,appendpath,strlen,52,57,1,Input
cwd,appendpath,strlen,52,57,1,Flow
cwd,appendpath,strlen,52,58,1,Input
cwd,appendpath,strlen,52,58,1,Flow
cwd,appendpath,strlen,52,58,1,Input
cwd,appendpath,strlen,52,58,1,Flow
cwd,appendpath,strlen,52,61,1,Input
cwd,appendpath,strlen,52,61,1,Flow
cwd,appendpath,strlen,52,61,1,Input
cwd,appendpath,strlen,52,61,1,Flow
cwd,appendpath,strlen,52,62,1,Input
cwd,appendpath,strlen,52,62,1,Flow
cwd,appendpath,strlen,52,63,1,Input
cwd,appendpath,strlen,52,63,1,Flow
cwd,appendpath,strchr,54,45,1,Flow
cwd,appendpath,strchr,54,45,1,Output
cwd,appendpath,strchr,54,47,1,Input
cwd,appendpath,strchr,54,47,1,Anti
cwd,appendpath,strchr,54,49,1,Input
cwd,appendpath,strchr,54,49,1,Anti
cwd,appendpath,strchr,54,53,1,Flow
cwd,appendpath,strchr,54,53,1,Output
cwd,appendpath,strchr,54,54,1,Input
cwd,appendpath,strchr,54,54,1,Anti
cwd,appendpath,strchr,54,55,1,Input
cwd,appendpath,strchr,54,55,1,Flow
cwd,appendpath,strchr,54,55,1,Anti
cwd,appendpath,strchr,54,55,1,Output
cwd,appendpath,strchr,54,56,1,Input
cwd,appendpath,strchr,54,56,1,Flow
cwd,appendpath,strchr,54,63,1,Input
cwd,appendpath,strchr,54,63,1,Flow
cwd,appendpath,strchr,55,45,1,Flow
cwd,appendpath,strchr,55,45,1,Output
cwd,appendpath,strchr,55,47,1,Input
cwd,appendpath,strchr,55,47,1,Anti
cwd,appendpath,strchr,55,49,1,Input
cwd,appendpath,strchr,55,49,1,Anti
cwd,appendpath,strchr,55,53,1,Flow
cwd,appendpath,strchr,55,53,1,Output
cwd,appendpath,strchr,55,54,1,Input
cwd,appendpath,strchr,55,54,1,Anti
cwd,appendpath,strchr,55,55,1,Input
cwd,appendpath,strchr,55,55,1,Anti
cwd,appendpath,strchr,55,55,1,Flow
cwd,appendpath,strchr,55,55,1,Output
cwd,appendpath,strchr,55,56,1,Input
cwd,appendpath,strchr,55,56,1,Flow
cwd,appendpath,strchr,55,63,1,Input
cwd,appendpath,strchr,55,63,1,Flow
cwd,appendpath,strlen,57,45,1,Flow
cwd,appendpath,strlen,57,45,1,Output
cwd,appendpath,strlen,57,50,1,Input
cwd,appendpath,strlen,57,50,1,Anti
cwd,appendpath,strlen,57,51,1,Input
cwd,appendpath,strlen,57,51,1,Anti
